id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status
2755,innovative thinking,28,Inovação,0.75179565,matched
2756,natural language processing,41,Processamento de Linguagem Natural,0.7047559,matched
2757,growth mindset,23,Mentoria,0.54819196,no_match
2758,dar feedback,1,Comunicação Assertiva,0.51335204,no_match
2759,CloudFormation,67,Azure,0.6220809,no_match
2760,gerenciar partes interessadas,25,Gestão de Stakeholders,0.7136034,matched
2761,gestão de produto,86,Gestão de Produto,0.7374779,matched
2762,software testing,72,Testes Automatizados,0.6798379,no_match
2763,ci/cd,64,CI/CD,0.5409237,no_match
2764,programação em python,30,Python,0.73023427,matched
2765,construção de pipelines,52,Orquestração de Pipelines,0.59049845,no_match
2766,tableau desktop,76,Tableau,0.4488535,no_match
2767,hypothesis testing,48,Estatística Aplicada,0.66949576,no_match
2768,Assertive Communication,1,Comunicação Assertiva,0.74082327,matched
2769,self-organization,10,Autogestão,0.5935588,no_match
2770,frontend javascript,34,JavaScript,0.7233578,matched
2771,LLM tracing,84,Langfuse,0.49930346,no_match
2772,data streaming,53,Streaming de Dados,0.7013279,matched
2773,adapting to change,8,Adaptabilidade,0.7505187,matched
2774,Looker,78,Looker,0.36447084,no_match
2775,cobertura de testes,72,Testes Automatizados,0.6191227,no_match
2776,data warehousing,55,Data Warehouse,0.6340888,no_match
2777,arquitetura de sistemas,73,Arquitetura de Software,0.5700284,no_match
2778,integração de APIs,85,Hugging Face,0.3359275,no_match
2779,PR,89,OKRs,0.2923017,no_match
2780,mentoring,23,Mentoria,0.59977126,no_match
2781,pipeline scheduling,84,Langfuse,0.48905876,no_match
2782,avaliação de empresas,13,Visão de Produto,0.6058495,no_match
2783,dar feedback,1,Comunicação Assertiva,0.51335204,no_match
2784,kubernetes cluster,55,Data Warehouse,0.39265382,no_match
2785,integração de dados,38,Análise de Dados,0.67513955,no_match
2786,metrics,32,R,0.37733865,no_match
2787,clustering,19,Facilitação,0.41133586,no_match
2788,ideation,28,Inovação,0.48114508,no_match
2789,colaboração,12,Colaboração,0.6835506,no_match
2790,orientação analítica,5,Pensamento Crítico,0.438855,no_match
2791,RESTful API,80,Spark,0.19248825,no_match
2792,strategic planning,26,Planejamento Estratégico,0.7466126,matched
2793,critical analysis,5,Pensamento Crítico,0.60285175,no_match
2794,monitoramento,69,Monitoramento e Observabilidade,0.6309442,no_match
2795,strategic vision,16,Pensamento Estratégico,0.6327648,no_match
2796,user research,87,UX Research,0.545556,no_match
2797,priorização,7,Tomada de Decisão,0.49031785,no_match
2798,aws RDS,89,OKRs,0.40655947,no_match
2799,descriptive statistics,32,R,0.48929733,no_match
2800,typed javascript,34,JavaScript,0.456425,no_match
2801,gestão de prioridades,25,Gestão de Stakeholders,0.6264694,no_match
2802,project management,17,Gestão de Projetos,0.8705769,matched
2803,PSQL,31,SQL,0.54455435,no_match
2804,managing resistance to change,27,Gestão de Mudanças,0.6428641,no_match
2805,trace de LLMs,84,Langfuse,0.45404807,no_match
2806,transformações dbt,79,dbt,0.77290076,matched
2807,cultura organizacional,99,Cultura Organizacional,0.82250804,matched
2808,programação scala,36,Scala,0.730014,matched
2809,indicadores-chave,69,Monitoramento e Observabilidade,0.48853362,no_match
2810,detecção de anomalias,46,Séries Temporais,0.5435326,no_match
2811,cloudformation,67,Azure,0.6220809,no_match
2812,OKRs,89,OKRs,0.31623778,no_match
2813,data integration,38,Análise de Dados,0.6262342,no_match
2814,people development,23,Mentoria,0.59779537,no_match
2815,mentoria,21,Apresentação e Oratória,0.33057863,no_match
2816,raciocínio crítico,5,Pensamento Crítico,0.6283246,no_match
2817,org culture,99,Cultura Organizacional,0.5935598,no_match
2818,consultas SQL,31,SQL,0.77311313,matched
2819,estratégia de produto,86,Gestão de Produto,0.7222539,matched
2820,ownership mindset,29,Empreendedorismo,0.565892,no_match
2821,gestão de capital humano,0,Gestão de Pessoas,0.54344535,no_match
2822,proactiveness,96,Gestão de Desempenho,0.49186507,no_match
2823,basic SQL,31,SQL,0.708195,matched
2824,fine-tuning,93,Compliance e Regulação,0.33287913,no_match
2825,gerir times,9,Gestão do Tempo,0.6393536,no_match
2826,risk framework,92,Gestão de Riscos,0.66159576,no_match
2827,OKR planning,26,Planejamento Estratégico,0.53027356,no_match
2828,google looker,78,Looker,0.44611058,no_match
2829,métricas,54,Modelagem de Dados,0.36854267,no_match
2830,prompt engineering,24,Liderança Técnica,0.42251915,no_match
2831,negociação de salários,4,Negociação,0.4458161,no_match
2832,azure blob,42,Large Language Models,0.17444724,no_match
2833,statistical inference,48,Estatística Aplicada,0.6102165,no_match
2834,langchain chains,82,LangChain,0.5465883,no_match
2835,técnicas de negociação,4,Negociação,0.77659464,matched
2836,strategic decision making,16,Pensamento Estratégico,0.72877324,matched
2837,apache airflow,80,Spark,0.49470425,no_match
2838,inteligência emocional,3,Inteligência Emocional,0.8260685,matched
2839,test-driven development,72,Testes Automatizados,0.6618289,no_match
2840,pitching,28,Inovação,0.19448209,no_match
2841,change leadership,27,Gestão de Mudanças,0.6177683,no_match
2842,human-centered design,88,Design Thinking,0.5549543,no_match
2843,esquema de dados,54,Modelagem de Dados,0.7101165,matched
2844,financial analysis,90,Análise Financeira,0.79817486,matched
2845,segurança da informação,70,Segurança de Dados,0.78937805,matched
2846,liderança técnica,24,Liderança Técnica,0.82432675,matched
2847,marca empregadora,98,Employer Branding,0.6495422,no_match
2848,data quality,56,Qualidade de Dados,0.81629837,matched
2849,análise de riscos,92,Gestão de Riscos,0.7273138,matched
2850,habilidades de escrita,22,Escrita Profissional,0.6838602,no_match
2851,data modeling,54,Modelagem de Dados,0.69397545,no_match
2852,spirit of collaboration,12,Colaboração,0.769369,matched
2853,customer obsession,15,Foco no Cliente,0.5087858,no_match
2854,web development javascript,34,JavaScript,0.64840627,no_match
2855,scalable data systems,36,Scala,0.69708943,no_match
2856,gerenciamento de times,9,Gestão do Tempo,0.7161389,matched
2857,backend API,33,Java,0.30130017,no_match
2858,fazer apresentações,21,Apresentação e Oratória,0.75026953,matched
2859,regulação,93,Compliance e Regulação,0.60402167,no_match
2860,spark,80,Spark,0.4377541,no_match
2861,facilitação de grupos,19,Facilitação,0.6716176,no_match
2862,pytest,61,FastAPI,0.28006607,no_match
2863,gerenciar prazos,9,Gestão do Tempo,0.77123356,matched
2864,code review,72,Testes Automatizados,0.6423733,no_match
2865,k8s cluster,63,Kubernetes,0.29555455,no_match
2866,regulatory affairs,93,Compliance e Regulação,0.58595616,no_match
2867,data transformation para modelos,32,R,0.5357237,no_match
2868,pensamento analítico,5,Pensamento Crítico,0.5937571,no_match
2869,data warehousing,55,Data Warehouse,0.63408875,no_match
2870,estratégia de produto,86,Gestão de Produto,0.7222539,matched
2871,padrões de design,88,Design Thinking,0.5556289,no_match
2872,comunicação profissional,1,Comunicação Assertiva,0.6724736,no_match
2873,fastapi development,61,FastAPI,0.53239214,no_match
2874,curiosidade intelectual,5,Pensamento Crítico,0.43976986,no_match
2875,product development,86,Gestão de Produto,0.56770074,no_match
2876,IA generativa,99,Cultura Organizacional,0.3798923,no_match
2877,org culture,99,Cultura Organizacional,0.5935598,no_match
2878,facilitation skills,19,Facilitação,0.6436043,no_match
2879,comunicação no trabalho,22,Escrita Profissional,0.6310036,no_match
2880,agile development,73,Arquitetura de Software,0.5592985,no_match
2881,PM skills,11,Aprendizado Contínuo,0.4866889,no_match
2882,mentalidade ágil,3,Inteligência Emocional,0.49329573,no_match
2883,joint work,12,Colaboração,0.48291707,no_match
2884,entrevistas com usuários,20,Storytelling com Dados,0.4497372,no_match
2885,spark streaming,80,Spark,0.5810472,no_match
2886,react,2,Resolução de Conflitos,0.4594934,no_match
2887,company culture,98,Employer Branding,0.6278188,no_match
2888,aks,89,OKRs,0.46438625,no_match
2889,clustering,19,Facilitação,0.41133586,no_match
2890,llm development langchain,82,LangChain,0.68260545,no_match
2891,building pipelines,52,Orquestração de Pipelines,0.57534254,no_match
2892,Apache Spark,80,Spark,0.71351635,matched
2893,meeting facilitation,19,Facilitação,0.81745064,matched
2894,performance management,96,Gestão de Desempenho,0.7372314,matched
2895,written communication,22,Escrita Profissional,0.74069524,matched
2896,data protection,70,Segurança de Dados,0.80116034,matched
2897,OKR framework,68,Infrastructure as Code,0.49134442,no_match
2898,intrapreneurship,29,Empreendedorismo,0.55291575,no_match
2899,redshift,89,OKRs,0.26508552,no_match
2900,people leadership,0,Gestão de Pessoas,0.66197896,no_match
2901,deploy automatizado,64,CI/CD,0.48867983,no_match
2902,carga de dados,50,Engenharia de Dados,0.59181887,no_match
2903,written communication,22,Escrita Profissional,0.74069524,matched
2904,negotiating deals,4,Negociação,0.7871082,matched
2905,avaliação de riscos,92,Gestão de Riscos,0.7508604,matched
2906,supporting growth,95,Desenvolvimento Organizacional,0.5623629,no_match
2907,LLM,42,Large Language Models,0.4019872,no_match
2908,emotional intelligence,3,Inteligência Emocional,0.83720005,matched
2909,modelagem dimensional,54,Modelagem de Dados,0.56239104,no_match
2910,mentorship skills,23,Mentoria,0.5993416,no_match
2911,trabalhar sem supervisão,10,Autogestão,0.55432385,no_match
2912,backlog management,59,Redis,0.41813236,no_match
2913,microservices architecture,74,Microsserviços,0.82695335,matched
2914,task organization,9,Gestão do Tempo,0.59527457,no_match
2915,scalable data systems,36,Scala,0.69708943,no_match
2916,engenharia de dados,50,Engenharia de Dados,0.76276076,matched
2917,LLM evaluation,42,Large Language Models,0.5158759,no_match
2918,banco de documentos,58,MongoDB,0.42226285,no_match
2919,spreadsheet skills,22,Escrita Profissional,0.4524197,no_match
2920,workflow automation,9,Gestão do Tempo,0.4630893,no_match
2921,testes de hipótese,48,Estatística Aplicada,0.6632953,no_match
2922,alertas,46,Séries Temporais,0.36265528,no_match
2923,change leadership,27,Gestão de Mudanças,0.6177683,no_match
2924,team spirit,0,Gestão de Pessoas,0.42391735,no_match
2925,Java,89,OKRs,0.29402286,no_match
2926,R programming,32,R,0.69582444,no_match
2927,model lifecycle,83,MLflow,0.5962433,no_match
2928,customer success mindset,15,Foco no Cliente,0.6452869,no_match
2929,mentalidade data-driven,20,Storytelling com Dados,0.64546597,no_match
2930,ajustar abordagens,8,Adaptabilidade,0.6203146,no_match
2931,text classification,41,Processamento de Linguagem Natural,0.58892584,no_match
2932,writing skills,22,Escrita Profissional,0.64076376,no_match
2933,Apache Hive,80,Spark,0.43566334,no_match
2934,bigquery gcp,66,Google Cloud Platform,0.4197796,no_match
2935,org development,95,Desenvolvimento Organizacional,0.5608134,no_match
2936,balance sheet analysis,54,Modelagem de Dados,0.4140113,no_match
2937,autodidatismo,11,Aprendizado Contínuo,0.6013216,no_match
2938,questionar premissas,21,Apresentação e Oratória,0.46999106,no_match
2939,adapting to change,8,Adaptabilidade,0.7505188,matched
2940,cloud GCP,66,Google Cloud Platform,0.6821575,no_match
2941,tableau server,76,Tableau,0.5199225,no_match
2942,talent attraction,98,Employer Branding,0.5059222,no_match
2943,DQ,89,OKRs,0.32366353,no_match
2944,risk-based decision,7,Tomada de Decisão,0.70512354,matched
2945,GitHub,71,Versionamento de Código,0.730145,matched
2946,apache kafka,80,Spark,0.4504199,no_match
2947,orquestração de pipelines,52,Orquestração de Pipelines,0.6718962,no_match
2948,entrepreneurship,29,Empreendedorismo,0.5555581,no_match
2949,clear writing,22,Escrita Profissional,0.53003,no_match
2950,communication skills,1,Comunicação Assertiva,0.6435886,no_match
2951,exploração de dados,38,Análise de Dados,0.78414977,matched
2952,ciclo de performance,96,Gestão de Desempenho,0.6356572,no_match
2953,infraestrutura como código,68,Infrastructure as Code,0.74869835,matched
2954,productivity,96,Gestão de Desempenho,0.43024617,no_match
2955,collaboration,12,Colaboração,0.75932956,matched
2956,mentorship skills,23,Mentoria,0.5993416,no_match
2957,long-term planning,26,Planejamento Estratégico,0.6629236,no_match
2958,API design,52,Orquestração de Pipelines,0.3545447,no_match
2959,organizational transformation,27,Gestão de Mudanças,0.7762606,matched
2960,otimização do tempo,9,Gestão do Tempo,0.5163536,no_match
2961,google cloud data,66,Google Cloud Platform,0.73157597,matched
2962,RNN,89,OKRs,0.34691563,no_match
2963,conflict handling,2,Resolução de Conflitos,0.6122409,no_match
2964,monitoramento de LLM,69,Monitoramento e Observabilidade,0.62083507,no_match
2965,power bi service,75,Power BI,0.6796447,no_match
2966,NoSQL MongoDB,58,MongoDB,0.7161286,matched
2967,desenvolvimento organizacional,95,Desenvolvimento Organizacional,0.7854688,matched
2968,conflict mediation,2,Resolução de Conflitos,0.5884316,no_match
2969,cultura de inovação,28,Inovação,0.7403842,matched
2970,bargaining,4,Negociação,0.6465117,no_match
2971,PYTHON,30,Python,0.6242019,no_match
2972,redigir documentos,22,Escrita Profissional,0.39109975,no_match
2973,LSTM,79,dbt,0.41861627,no_match
2974,docker images,47,Visão Computacional,0.49993032,no_match
2975,automação de workflows,9,Gestão do Tempo,0.5181299,no_match
2976,ideação,28,Inovação,0.4852069,no_match
2977,SQL analytics,31,SQL,0.7578548,matched
2978,GDPR,89,OKRs,0.32070702,no_match
2979,people development,23,Mentoria,0.59779537,no_match
2980,vector search,43,Embeddings e Busca Vetorial,0.4234676,no_match
2981,estatística com R,32,R,0.7584509,matched
2982,product manager,86,Gestão de Produto,0.68512976,no_match
2983,consistência de dados,56,Qualidade de Dados,0.7380982,matched
2984,ETL development,51,ETL e ELT,0.5433161,no_match
2985,mediação de conflitos,2,Resolução de Conflitos,0.62993836,no_match
2986,testes A/B,72,Testes Automatizados,0.6336262,no_match
2987,data governance,50,Engenharia de Dados,0.57916653,no_match
2988,product vision,13,Visão de Produto,0.7193588,matched
2989,statistical modeling,48,Estatística Aplicada,0.62894917,no_match
2990,comunicação interpessoal,1,Comunicação Assertiva,0.559237,no_match
2991,organizational change,27,Gestão de Mudanças,0.7782737,matched
2992,GraphQL,60,Desenvolvimento de APIs,0.54295623,no_match
2993,user interviews,1,Comunicação Assertiva,0.41465575,no_match
2994,time prioritization,9,Gestão do Tempo,0.69607395,no_match
2995,autocontrole emocional,3,Inteligência Emocional,0.6773045,no_match
2996,neural nets,40,Deep Learning,0.583574,no_match
2997,interpersonal communication,1,Comunicação Assertiva,0.6133512,no_match
2998,dados em tempo real,53,Streaming de Dados,0.6992316,no_match
2999,infraestrutura de dados,50,Engenharia de Dados,0.7098599,matched
3000,pensar como PM,16,Pensamento Estratégico,0.34938926,no_match
3001,sprint planning,26,Planejamento Estratégico,0.4418156,no_match
3002,facilitar reuniões,19,Facilitação,0.73969316,matched
3003,planejar estrategicamente,26,Planejamento Estratégico,0.7427436,matched
3004,feature creation,44,Engenharia de Features,0.5459038,no_match
3005,application performance monitoring,96,Gestão de Desempenho,0.58912987,no_match
3006,mlflow,83,MLflow,0.53357387,no_match
3007,mentalidade de crescimento,95,Desenvolvimento Organizacional,0.5460547,no_match
3008,OD,89,OKRs,0.30256385,no_match
3009,design thinking,88,Design Thinking,0.7620051,matched
3010,critical judgment,5,Pensamento Crítico,0.6218198,no_match
3011,Employer Branding,98,Employer Branding,0.74978995,matched
3012,ingestão de dados,38,Análise de Dados,0.6528747,no_match
3013,data communication,20,Storytelling com Dados,0.64000106,no_match
